,AMC_No,AMC_Name,URLS,Affiliation_Major,Affiliation_Limited,Affiliation_Graduate,Medical_Center_Address
165,30029, Maricopa County Office of the Medical Examiner,https://freida.ama-assn.org/institution/030029,,,,"701 W Jefferson St, Phoenix, AZ 85007"
166,38019, Mayo Clinic (Arizona),https://freida.ama-assn.org/institution/038019,"['Mayo Clinic Alix Sch of Med', 'Creighton Univ Sch of Med']","['Univ of Arizona Coll of Med-Tucson', 'Univ of Arizona Coll of Med-Phoenix']",[],"13400 E Shea Blvd, Scottsdale, AZ 85259"
167,38029, Mayo Clinic Hospital (Arizona),https://freida.ama-assn.org/institution/038029,"['Mayo Clinic Alix Sch of Med', 'Creighton Univ Sch of Med']",,[],"5777 E Mayo Blvd, Phoenix, AZ 85054"
168,38157, McDowell Healthcare Center,https://freida.ama-assn.org/institution/038157,Mayo Clinic Alix Sch of Med,,,"1144 E McDowell Rd, Phoenix, AZ 85006"
169,30057, Mercy Care,https://freida.ama-assn.org/institution/030057,Creighton Univ Sch of Med,,,"4350 E Cotton Center Blvd, Phoenix, AZ 85040"
170,30150, MHC Healthcare,https://freida.ama-assn.org/institution/030150,,,,"13395 N Marana Main St, Marana, AZ 85653"
171,38140, MHC Healthcare/Marana Health Center,https://freida.ama-assn.org/institution/038140,,,,"13644 N Sandario Rd, Marana, AZ 85653"
172,38180, Midwestern University GME Consortium,https://freida.ama-assn.org/institution/038180,,Burrell Coll of Osteopathic Med,,"19555 N 59th Ave, Glendale, AZ 85308"
173,38184, Midwestern University Multi-Specialty Clinic,https://freida.ama-assn.org/institution/038184,,,,"19389 N 59th Ave, Glendale, AZ 85308"
174,38129, Mirasol Eating Disorder Recovery Center,https://freida.ama-assn.org/institution/038129,,,,"2954 N Campbell Ave, Tucson, AZ 85719"
175,38153, Mount Graham Regional Medical Center,https://freida.ama-assn.org/institution/038153,,Univ of Arizona Coll of Med-Tucson,,"1600 S 20th Ave, Safford, AZ 85546"
176,39567, Mountain Heart,https://freida.ama-assn.org/institution/039567,,,,"2000 S Thompson St, Flagstaff, AZ 86001"
177,38187, Mountain Vista Medical Center,https://freida.ama-assn.org/institution/038187,['Midwestern Univ Arizona Coll of Osteopathic Med'],"['West Virginia Sch of Osteopathic Med', 'Lincoln Memorial Univ DeBusk Coll of Osteopathic Med']",['Pacific Northwest Univ of Health Sciences Coll of Osteopathic Med'],"1301 S Crismon Rd, Mesa, AZ 85209"
178,30042, MVP Orthopedics and Sports Medicine PC,https://freida.ama-assn.org/institution/030042,,,,"4344 W Bell Rd, Glendale, AZ 85304"
179,38104, National Institutes of Health (NIH) Phoenix Branch,https://freida.ama-assn.org/institution/038104,,,,"4212 N 16th St, Phoenix, AZ 85012"
180,39613, Neighborhood Outreach Access to Health (NOAH),https://freida.ama-assn.org/institution/039613,,,,"11130 E Cholla St, Scottsdale, AZ 85259"
181,38071, New Foundation,https://freida.ama-assn.org/institution/038071,,,,"1200 N 77th St, Scottsdale, AZ 85257"
182,30132, New Pueblo Medicine,https://freida.ama-assn.org/institution/030132,,,,"6365 E Tanque Verde Rd, Tucson, AZ 85715"
183,38200, Norman Levine MD-Dermatology Office,https://freida.ama-assn.org/institution/038200,,Univ of Arizona Coll of Med-Tucson,,"5639 E Grant Rd, Tucson, AZ 85712"
184,38171, North Country Healthcare,https://freida.ama-assn.org/institution/038171,,Burrell Coll of Osteopathic Med,,"2920 N 4th St, Flagstaff, AZ 86004"
185,39568, Northern Arizona Orthopaedics,https://freida.ama-assn.org/institution/039568,,,,"1485 N Turquoise Dr, Flagstaff, AZ 86001"
186,39575, Northern Arizona Podiatry,https://freida.ama-assn.org/institution/039575,,,,"940 N Switzer Canyon Dr, Flagstaff, AZ 86001"
187,38158, Northwest Fire District,https://freida.ama-assn.org/institution/038158,,Univ of Arizona Coll of Med-Tucson,,"5225 W Massingale Rd, Tucson, AZ 85743"
188,30027, Northwest Health System,https://freida.ama-assn.org/institution/030027,,,,"6200 N La Cholla Blvd, Tucson, AZ 85741"
189,38035, Northwest Medical Center,https://freida.ama-assn.org/institution/038035,['Burrell Coll of Osteopathic Med'],"['Univ of Arizona Coll of Med-Tucson', 'Midwestern Univ Arizona Coll of Osteopathic Med']",[],"6200 N La Cholla Blvd, Tucson, AZ 87541-3599"
190,38162, Oasis Hospital,https://freida.ama-assn.org/institution/038162,,,Mayo Clinic Alix Sch of Med,"750 N 40th St, Phoenix, AZ 85008"
191,39561, Omni Dermatology,https://freida.ama-assn.org/institution/039561,,,,"4840 E Indian School Rd, Phoenix, AZ 85018"
192,50080, One Medical Group of Arizona,https://freida.ama-assn.org/institution/050080,,,,"2201 E Camelback Rd, Phoenix, AZ 85016"
193,38093, Orthopaedic Clinic Association,https://freida.ama-assn.org/institution/038093,,,,"2222 E Highland Ave, Phoenix, AZ 85016-4872"
194,38064, Orthopaedic Oncology PLLC,https://freida.ama-assn.org/institution/038064,,Univ of Arizona Coll of Med-Tucson,,"4616 E Shea Blvd, Phoenix, AZ 85028"
195,38072, Osborn School District,https://freida.ama-assn.org/institution/038072,,,,"1226 W Osborn Rd, Phoenix, AZ 85013"
196,38149, Pain Institute of Southern Arizona,https://freida.ama-assn.org/institution/038149,,,,"4582 N 1st Ave, Tucson, AZ 85718"
197,38205, Palm Canyon Dermatology,https://freida.ama-assn.org/institution/038205,,,,"350 W Catalina Dr, Yuma, AZ 85363"
198,39592, Palo Santo Psychotherapy and Wellness,https://freida.ama-assn.org/institution/039592,,Univ of Arizona Coll of Med-Tucson,,"3045 N 1st Ave A, Tucson, AZ 85719"
199,38079, Pantano Behavioral Health Services,https://freida.ama-assn.org/institution/038079,,Univ of Arizona Coll of Med-Tucson,,"5055 E Broadway Blvd, Tucson, AZ 85711"
200,38111, Paradise Valley Cosmetic Surgery Center,https://freida.ama-assn.org/institution/038111,,,Mayo Clinic Alix Sch of Med,"5410 N Scottsdale Rd, Paradise Valley, AZ 85253"
201,38137, Partners in Recovery,https://freida.ama-assn.org/institution/038137,['Creighton Univ Sch of Med'],['Kansas City Univ of Med and Biosciences Coll of Osteopathic Med'],[],"924 N Country Club Dr, Mesa, AZ 85201"
202,38028, Phoenix Area Medical Education Consortium,https://freida.ama-assn.org/institution/038028,,,,"4001 N Third St, Phoenix, AZ 85012-2065"
203,38015, Phoenix Children's Hospital,https://freida.ama-assn.org/institution/038015,"['Univ of Arizona Coll of Med-Phoenix', 'Mayo Clinic Alix Sch of Med', 'Creighton Univ Sch of Med']","['Paul L Foster Sch of Med Texas Tech Univ Hlth Sci Ctr', 'Burrell Coll of Osteopathic Med', 'Lincoln Memorial Univ DeBusk Coll of Osteopathic Med']",['Univ of Arizona Coll of Med-Tucson'],"1919 E Thomas Rd, Phoenix, AZ 85016"
204,39628, Phoenix Neurological Associates,https://freida.ama-assn.org/institution/039628,,,,"5090 N 40th St, Phoenix, AZ 85018"
205,38086, Phoenix Perinatal Associates,https://freida.ama-assn.org/institution/038086,,,Mayo Clinic Alix Sch of Med,"1331 N 7th St, Phoenix, AZ 85006"
206,30147, Phoenix Police Crime Laboratory,https://freida.ama-assn.org/institution/030147,,,,"621 W Washington St, Phoenix, AZ 85003"
207,30504, Phoenix VA Health Care System,https://freida.ama-assn.org/institution/030504,"['Univ of Arizona Coll of Med-Phoenix', 'Mayo Clinic Alix Sch of Med', 'Creighton Univ Sch of Med']",['Univ of Arizona Coll of Med-Tucson'],[],"7th St and Indian School Rd, Phoenix, AZ 85012"
208,38178, Pima County Adult Detention Center,https://freida.ama-assn.org/institution/038178,,,Univ of Arizona Coll of Med-Tucson,"1270 W Silverlake Rd, Tucson, AZ 85713"
209,38078, Pima County Juvenile Court,https://freida.ama-assn.org/institution/038078,,,,"2225 E Ajo Way, Tucson, AZ 85713"
210,38118, Pima Dermatology,https://freida.ama-assn.org/institution/038118,,,Univ of Arizona Coll of Med-Tucson,"5150 E Glenn St, Tucson, AZ 85712"
211,30134, Pima Heart and Vascular,https://freida.ama-assn.org/institution/030134,,,,"3709 N Campbell Ave, Tucson, AZ 85719"
212,39623, Plastic and Reconstructive Surgery,https://freida.ama-assn.org/institution/039623,,,,"5725 N Scottsdale Rd, Scottsdale, AZ 85250"
213,38100, Providence Corporation (Arizona) Childrens Behavioral Health,https://freida.ama-assn.org/institution/038100,,Univ of Arizona Coll of Med-Tucson,,"620 N Craycroft Rd, Tucson, AZ 85732"
214,38095, Pulmonary Associates,https://freida.ama-assn.org/institution/038095,,,,"1112 E McDowell Rd, Phoenix, AZ 85006"
215,30071, Renal Care Organization,https://freida.ama-assn.org/institution/030071,,,,"337 E Coronado Rd, Phoenix, AZ 85004"
216,38195, Reproductive Choice Arizona (Family Planning Associates Medical Group),https://freida.ama-assn.org/institution/038195,,,,"1331 N 7th St, Phoenix, AZ 85006"
217,39081, Retina Associates,https://freida.ama-assn.org/institution/039081,,Univ of Arizona Coll of Med-Tucson,,"6561 E Carondelet Dr, Tucson, AZ 85710"
218,38159, Rio Rico Fire District,https://freida.ama-assn.org/institution/038159,,Univ of Arizona Coll of Med-Tucson,,"957 Calle Calabasas, Rio Rico, AZ 85648"
219,38121, Sagewood Senior Living Community,https://freida.ama-assn.org/institution/038121,,,Mayo Clinic Alix Sch of Med,"4555 E Mayo Blvd, Phoenix, AZ 85050"
220,39627, Santa Rosa Care Center,https://freida.ama-assn.org/institution/039627,,Univ of Arizona Coll of Med-Tucson,,"1650 N Santa Rosa Ave, Tucson, AZ 85712"
221,30518, Sonora Behavioral Health,https://freida.ama-assn.org/institution/030518,,,,"6050 N Corona Rd, Tucson, AZ 85704"
222,38174, Sonoran Orthopedic Trauma Surgeons PLLC,https://freida.ama-assn.org/institution/038174,Mayo Clinic Alix Sch of Med,,,"3126 N Civic Center Plaza, Scottsdale, AZ 85251"
223,38173, Sonoran Spine Center-Scottsdale (Shea),https://freida.ama-assn.org/institution/038173,,,Mayo Clinic Alix Sch of Med,"9700 N 91st St, Scottsdale, AZ 85258"
224,30501, Southern Arizona VA Health Care Center (Tucson),https://freida.ama-assn.org/institution/030501,Univ of Arizona Coll of Med-Tucson,,,"3601 S 6th Ave, Tucson, AZ 85723"
225,38073, Southwest Human Development,https://freida.ama-assn.org/institution/038073,Creighton Univ Sch of Med,,,"2850 N 24th St, Phoenix, AZ 85008"
226,38127, Southwest Network Inc,https://freida.ama-assn.org/institution/038127,Creighton Univ Sch of Med,,,"2700 N Central Ave, Phoenix, AZ 85004"
227,30091, Southwest Rehab,https://freida.ama-assn.org/institution/030091,,,,"2281 W 24th St, Yuma, AZ 85364"
228,38107, Southwest Shoulder Elbow and Hand Center,https://freida.ama-assn.org/institution/038107,,Univ of Arizona Coll of Med-Tucson,,"4727 E Camp Lowell Dr, Tucson, AZ 85712"
229,38201, Southwestern Surgery Associates,https://freida.ama-assn.org/institution/038201,,Univ of Arizona Coll of Med-Tucson,,"1951 N Wilmot Rd, Tucson, AZ 85712"
230,39564, Specialists in Dermatology PLLC,https://freida.ama-assn.org/institution/039564,,,,"2732 N Alvernon Way, Tucson, AZ 85712"
231,38058, St Elizabeth of Hungary Clinic,https://freida.ama-assn.org/institution/038058,,,,"700 E Jefferson St, Phoenix, AZ 85034"
232,39598, St Joseph Hospital and Medical Center,https://freida.ama-assn.org/institution/039598,"['Creighton Univ Sch of Med', 'Mayo Clinic Alix Sch of Med']",,[],"350 W Thomas Rd, Phoenix, AZ 85013"
233,30523, St Luke's Medical Center,https://freida.ama-assn.org/institution/030523,Midwestern Univ Arizona Coll of Osteopathic Med,,,"1800 E Van Buren St, Phoenix, AZ 85006-3742"
234,30159, St Vincent de Paul Virginia G Piper Medical Clinic,https://freida.ama-assn.org/institution/030159,,,,"420 W Watkins Rd, Phoenix, AZ 85003"
235,38197, Summit Healthcare Regional Medical Center,https://freida.ama-assn.org/institution/038197,,"['Univ of Arizona Coll of Med-Tucson', 'Kansas City Univ of Med and Biosciences Coll of Osteopathic Med', 'West Virginia Sch of Osteopathic Med']",[],"2200 E Show Low Lake Rd, Show Low, AZ 85401"
236,38132, Sunset Community Health Center,https://freida.ama-assn.org/institution/038132,,,,"2060 W 24th St, Yuma, AZ 85364"
237,38085, Translational Genomics Research Institute,https://freida.ama-assn.org/institution/038085,,,,"445 N 5th St, Phoenix, AZ 85004"
238,38088, Tuba City Regional Health Care,https://freida.ama-assn.org/institution/038088,,,,"167 N Main St, Tuba City, AZ 86045"
239,38172, Tucson ENT Associates PC,https://freida.ama-assn.org/institution/038172,,Univ of Arizona Coll of Med-Tucson,,"6567 E Carondelet Dr, Tucson, AZ 85710"
240,39589, Tucson Eye Care,https://freida.ama-assn.org/institution/039589,,Univ of Arizona Coll of Med-Tucson,,"4709 E Camp Lowell Dr, Tucson, AZ 85712"
241,38167, Tucson Fire Department,https://freida.ama-assn.org/institution/038167,,Univ of Arizona Coll of Med-Tucson,,"300 S Fire Central Pl, Tucson, AZ 85701"
242,30497, Tucson Hospitals Medical Education Program Inc,https://freida.ama-assn.org/institution/030497,['Burrell Coll of Osteopathic Med'],['West Virginia Sch of Osteopathic Med'],[],"5301 E Grant Rd, Tucson, AZ 85733-6604"
243,30235, Tucson Medical Center,https://freida.ama-assn.org/institution/030235,"['Univ of Arizona Coll of Med-Tucson', 'Mayo Clinic Alix Sch of Med']",['Midwestern Univ Arizona Coll of Osteopathic Med'],[],"5301 E Grant Rd, Tucson, AZ 85733-2195"
244,38051, Tucson Orthopaedic Institute,https://freida.ama-assn.org/institution/038051,,,Univ of Arizona Coll of Med-Tucson,"2424 N Wyatt Dr, Tucson, AZ 85712"
245,38053, United Blood Services Blood Bank,https://freida.ama-assn.org/institution/038053,,,,"6220 E Oak St, Scottsdale, AZ 85257"
246,38115, United Community Health Center Inc,https://freida.ama-assn.org/institution/038115,,Univ of Arizona Coll of Med-Tucson,,"81 W Esperanza, Green Valley, AZ 85614"
247,39571, United Surgical Partners,https://freida.ama-assn.org/institution/039571,,,,"20940 N Tatum Blvd, Phoenix, AZ 85050"
248,38101, University of Arizona Campus Health Services,https://freida.ama-assn.org/institution/038101,,,Univ of Arizona Coll of Med-Tucson,"1224 E Lowell St, Tucson, AZ 85721"
249,30246, University of Arizona College of Medicine at South Campus,https://freida.ama-assn.org/institution/030246,,,,"2800 E Ajo Way, Tucson, AZ 85713"
250,38179, University of Arizona College of Medicine-Phoenix,https://freida.ama-assn.org/institution/038179,,Kansas City Univ of Med and Biosciences Coll of Osteopathic Med,,"550 E Van Buren St, Phoenix, AZ 85004"
251,30509, University of Arizona College of Medicine-Tucson,https://freida.ama-assn.org/institution/030509,['Univ of Arizona Coll of Med-Tucson'],"['Univ of California Davis Sch of Med', 'Geisel Sch of Med at Dartmouth', 'Kansas City Univ of Med and Biosciences Coll of Osteopathic Med', 'West Virginia Sch of Osteopathic Med']",['Pacific Northwest Univ of Health Sciences Coll of Osteopathic Med'],"1501 N Campbell Ave, Tucson, AZ 85724-5085"
252,38056, University of Arizona College of Public Health,https://freida.ama-assn.org/institution/038056,,,,"1501-1515 N Campbell Ave, Tucson, AZ 85724"
253,38154, University of Arizona Medical Center,https://freida.ama-assn.org/institution/038154,,,,"707 N Alvernon Way, Tucson, AZ 85711"
254,38094, University Orthopaedic Specialists,https://freida.ama-assn.org/institution/038094,,,Univ of Arizona Coll of Med-Tucson,"1555 E River Rd, Tucson, AZ 85718"
255,30503, US Air Force Hospital,https://freida.ama-assn.org/institution/030503,,,,"4175 S Alamo Ave, Davis-Monthan AFB, AZ 85707-4405"
256,38057, Valley Anesthesiology Consultants,https://freida.ama-assn.org/institution/038057,,,,"2200 N Central Ave, Phoenix, AZ 85004"
257,38090, Valley ENT,https://freida.ama-assn.org/institution/038090,,,,"5110 E Warner Rd, Phoenix, AZ 85044"
258,38110, Valley Perinatal Services-Scottsdale Office,https://freida.ama-assn.org/institution/038110,,,Mayo Clinic Alix Sch of Med,"9440 E Ironwood Square Dr, Scottsdale, AZ 85258"
259,38099, Valley Urogynecology Associates Ltd,https://freida.ama-assn.org/institution/038099,,Creighton Univ Sch of Med,,"3410 N 4th Ave, Phoenix, AZ 85013"
260,30253, Valleywise Health Medical Center,https://freida.ama-assn.org/institution/030253,"['Univ of Arizona Coll of Med-Tucson', 'Univ of Arizona Coll of Med-Phoenix', 'Mayo Clinic Alix Sch of Med', 'Creighton Univ Sch of Med']","['Geisel Sch of Med at Dartmouth', 'San Juan Bautista Sch of Med', 'Kansas City Univ of Med and Biosciences Coll of Osteopathic Med', 'Burrell Coll of Osteopathic Med', 'West Virginia Sch of Osteopathic Med', 'Lincoln Memorial Univ DeBusk Coll of Osteopathic Med']",['Pacific Northwest Univ of Health Sciences Coll of Osteopathic Med'],"2601 E Roosevelt St, Phoenix, AZ 85008"
261,38183, Verde Valley Medical Center,https://freida.ama-assn.org/institution/038183,['Midwestern Univ Arizona Coll of Osteopathic Med'],"['Kansas City Univ of Med and Biosciences Coll of Osteopathic Med', 'Burrell Coll of Osteopathic Med']",['Pacific Northwest Univ of Health Sciences Coll of Osteopathic Med'],"269 S Candy Ln, Cottonwood, AZ 86326"
262,39570, Walter John Nieri MD-Internal Medicine Office,https://freida.ama-assn.org/institution/039570,,,,"10401 W Thunderbird Blvd, Sun City, AZ 85351"
263,38199, Whiteriver Indian Hospital,https://freida.ama-assn.org/institution/038199,,Univ of Arizona Coll of Med-Tucson,,"200 W Hospital Dr, Whiteriver, AZ 85941"
264,38141, Wickenburg Community Hospital,https://freida.ama-assn.org/institution/038141,,,,"520 Rose Ln, Wickenburg, AZ 85390"
265,38203, Winslow Indian Healthcare Center Inc,https://freida.ama-assn.org/institution/038203,,,,"500 Indiana Ave, Winslow, AZ 86047"
266,38193, Women's Center for Advanced Pelvic Surgery,https://freida.ama-assn.org/institution/038193,,,,"4344 E Presidio St, Mesa, AZ 85215"
267,39579, Women's Health Specialists,https://freida.ama-assn.org/institution/039579,,,,"2911 S 8th Ave, Yuma, AZ 85364"
268,39585, Yuma Nephrology,https://freida.ama-assn.org/institution/039585,,,,"1220 W 24th St, Yuma, AZ 85364"
269,38128, Yuma Regional Medical Center,https://freida.ama-assn.org/institution/038128,['Midwestern Univ Arizona Coll of Osteopathic Med'],"['Univ of Arizona Coll of Med-Phoenix', 'Kansas City Univ of Med and Biosciences Coll of Osteopathic Med', 'Burrell Coll of Osteopathic Med']",[],"2400 S Ave A, Yuma, AZ 85364"
270,30092, Yuma Union High School District,https://freida.ama-assn.org/institution/030092,,,,"3150 S Ave A, Yuma, AZ 85364"
