,AMC_No,AMC_Name,URLS,Affiliation_Major,Affiliation_Limited,Affiliation_Graduate,Medical_Center_Address
176,248082, Tufts University Health Services,https://freida.ama-assn.org/institution/248082,,,,"124 Professor's Row, Medford, MA 02155"
177,249501, UMass Chan Medical School,https://freida.ama-assn.org/institution/249501,,"['Midwestern Univ Arizona Coll of Osteopathic Med', 'Univ of New England Coll of Osteopathic Med', 'West Virginia Sch of Osteopathic Med']",['Univ of Massachusetts T H Chan Sch of Med'],"55 Lake Ave N, Worcester, MA 01655"
178,240309, UMass Chan-Baystate,https://freida.ama-assn.org/institution/240309,"['Tufts Univ Sch of Med', 'Univ of Massachusetts T H Chan Sch of Med']","['Midwestern Univ Arizona Coll of Osteopathic Med', 'Univ of New England Coll of Osteopathic Med', 'Kansas City Univ of Med and Biosciences Coll of Osteopathic Med', 'Lincoln Memorial Univ DeBusk Coll of Osteopathic Med']",['Pacific Northwest Univ of Health Sciences Coll of Osteopathic Med'],"759 Chestnut St, Springfield, MA 01199"
179,248091, UMass Memorial Health Care (Hahnemann Campus),https://freida.ama-assn.org/institution/248091,Univ of Massachusetts T H Chan Sch of Med,,,"281 Lincoln St, Worcester, MA 01605"
180,240113, UMass Memorial Health Care (Memorial Campus),https://freida.ama-assn.org/institution/240113,Univ of Massachusetts T H Chan Sch of Med,,,"119 Belmont St, Worcester, MA 01605-2982"
181,240724, UMass Memorial Health Care (University Campus),https://freida.ama-assn.org/institution/240724,Univ of Massachusetts T H Chan Sch of Med,,,"55 Lake Ave N, Worcester, MA 01655"
182,248118, UMass Memorial Medical Group Sleep Disorders Center,https://freida.ama-assn.org/institution/248118,,,Univ of Massachusetts T H Chan Sch of Med,"85 Prescott St, Worcester, MA 01605-2610"
183,249534, UMass Memorial MRI and Imaging Center (UMMIC),https://freida.ama-assn.org/institution/249534,,,Univ of Massachusetts T H Chan Sch of Med,"119 Belmont St, Worcester, MA 01605"
184,249511, University of Massachusetts Medical School-Public Health,https://freida.ama-assn.org/institution/249511,,,Univ of Massachusetts T H Chan Sch of Med,"55 Lake Ave N, Worcester, MA 01655"
185,248067, University of Massachusetts School of Public Health,https://freida.ama-assn.org/institution/248067,,,,"102 Arnold House, Amherst, MA 01003-0430"
186,248102, Upham's Corner Health Center,https://freida.ama-assn.org/institution/248102,,,,"500 Columbia Rd, Dorchester, MA 02125"
187,248140, VA Boston Healthcare System-Jamaica Plains Division,https://freida.ama-assn.org/institution/248140,,,Boston Univ Sch of Med,"150 S Huntington Ave, Boston, MA 02130"
188,249519, VA Central Western Mass Healthcare System,https://freida.ama-assn.org/institution/249519,['Univ of Massachusetts T H Chan Sch of Med'],['Geisel Sch of Med at Dartmouth'],,"421 N Main St, Leeds, MA 01053"
189,240257, Veterans Affairs Medical Center (Boston),https://freida.ama-assn.org/institution/240257,['Boston Univ Sch of Med'],['Tufts Univ Sch of Med'],,"1400 VFW Pkwy, Boston, MA 02132"
190,240026, VNA Care-Worcester Office,https://freida.ama-assn.org/institution/240026,,,Univ of Massachusetts T H Chan Sch of Med,"120 Thomas St, Worcester, MA 01608"
191,249543, Walden Street School,https://freida.ama-assn.org/institution/249543,,,,"160 Walden St, Concord, MA 01742"
192,248157, Walker Home and School,https://freida.ama-assn.org/institution/248157,,,,"1968 Central Ave, Needham, MA 02492"
193,249566, Western MA Neurology PC,https://freida.ama-assn.org/institution/249566,,,,"175 Carew St, Springfield, MA 01104"
194,247060, Whidden Memorial Hospital,https://freida.ama-assn.org/institution/247060,,,,"96 Garland St, Everett, MA 02149"
195,248109, Whittier Rehabilitation Hospital (Haverhill),https://freida.ama-assn.org/institution/248109,,,,"76 Summer St, Haverhill, MA 01830"
196,248149, Whittier Street Health Center,https://freida.ama-assn.org/institution/248149,,,,"1125 Tremont St, Boston, MA 02120"
197,249503, Williams College Thompson Health Center,https://freida.ama-assn.org/institution/249503,,,,"105 The Knolls, Williamstown, MA 01267"
198,247084, Winchester Hospital,https://freida.ama-assn.org/institution/247084,,"['Boston Univ Sch of Med', 'Tufts Univ Sch of Med']",,"41 Highland Ave, Winchester, MA 01890"
199,240140, Worcester City Hospital,https://freida.ama-assn.org/institution/240140,,,,"26 Queen St, Worcester, MA 01610"
200,248123, Worcester Health Center,https://freida.ama-assn.org/institution/248123,,,Univ of Massachusetts T H Chan Sch of Med,"25 Oriol Dr, Worcester, MA 01605"
201,240135, Worcester Recovery Center,https://freida.ama-assn.org/institution/240135,['Univ of Massachusetts T H Chan Sch of Med'],,['Boston Univ Sch of Med'],"305 Belmont St, Worcester, MA 01604"
202,248114, Wrentham Developmental Center,https://freida.ama-assn.org/institution/248114,,,,"131 Emerald St, Wrentham, MA 02093"
203,248137, Youth Opportunities Upheld Inc,https://freida.ama-assn.org/institution/248137,,,Univ of Massachusetts T H Chan Sch of Med,"2 Granite St, Worcester, MA 01604"
204,248099, Youville Hospital and Rehabilitation Center,https://freida.ama-assn.org/institution/248099,,,,"1575 Cambridge St, Cambridge, MA 02138"
